Timestamp,AJM,AJU,BJU,MON,CHO,CUA,CUT,FAC,FAR,GAM,INN,MER,MGH,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
08-May-2020 18:59:59,16,19,19,21,20,17,21,21,23,21,14,20,20,19,19,23,18,21,17,20,17,20,20
08-May-2020 19:59:59,15,19,19,21,19,16,20,20,22,21,12,19,20,19,19,22,17,21,18,20,17,20,19
08-May-2020 20:59:59,14,19,19,19,18,16,18,19,22,21,11,20,20,18,19,21,16,20,18,19,18,20,18
08-May-2020 21:59:59,14,19,19,18,16,16,17,19,20,19,11,20,20,18,18,19,17,19,17,18,17,20,17
08-May-2020 22:59:59,14,18,18,17,16,15,17,18,19,18,10,19,18,16,16,18,16,19,16,18,16,18,18
08-May-2020 23:59:59,13,16,16,17,15,14,16,15,19,18,8,17,16,15,15,18,15,17,15,16,15,17,18
09-May-2020 00:59:59,12,15,15,17,15,13,15,14,18,17,8,16,16,15,15,18,14,16,15,16,14,16,18
09-May-2020 01:59:59,12,15,15,16,15,13,15,13,18,17,8,16,15,15,15,18,13,16,15,16,14,16,17
09-May-2020 02:59:59,13,15,15,15,15,14,14,13,18,17,8,16,15,15,15,18,13,16,14,16,14,17,16
09-May-2020 03:59:59,12,15,15,14,14,14,14,13,18,17,9,17,16,15,14,17,13,16,15,16,14,17,16
09-May-2020 04:59:59,12,15,15,14,14,14,14,13,17,17,9,17,16,15,14,16,13,16,15,16,14,17,15
09-May-2020 05:59:59,12,15,15,14,14,13,13,14,17,16,9,17,16,15,14,17,13,16,14,15,14,17,15
09-May-2020 06:59:59,12,16,16,13,14,13,13,14,17,16,9,16,15,14,15,16,13,16,15,15,14,17,14
09-May-2020 07:59:59,12,16,16,15,15,12,15,15,17,16,10,16,15,14,15,17,13,16,16,15,15,17,15
09-May-2020 08:59:59,13,16,16,17,17,13,18,16,18,18,13,17,16,16,16,18,14,17,17,17,16,18,16
09-May-2020 09:59:59,15,18,18,19,18,15,19,20,20,19,15,18,18,17,17,19,16,18,18,18,17,20,18
09-May-2020 10:59:59,17,20,20,20,20,16,20,22,21,20,16,20,20,18,19,20,17,20,19,20,19,21,20
09-May-2020 11:59:59,18,21,21,22,22,17,22,25,23,22,17,21,21,20,20,22,18,21,22,21,21,22,22
09-May-2020 12:59:59,19,22,22,24,23,18,22,25,24,23,17,22,22,22,21,24,19,23,23,22,22,24,23
09-May-2020 13:59:59,18,21,21,25,22,18,23,27,25,24,17,23,23,23,20,25,19,24,21,23,20,24,24
09-May-2020 14:59:59,20,22,22,23,18,20,24,26,24,24,18,23,23,21,21,24,19,24,17,24,20,23,25
09-May-2020 15:59:59,19,23,23,23,20,21,23,24,24,23,18,23,23,22,22,23,21,23,21,22,21,24,24
09-May-2020 16:59:59,21,21,21,23,22,18,23,24,24,22,17,21,21,21,20,23,18,22,22,23,21,24,22
09-May-2020 17:59:59,18,18,18,22,21,17,20,24,22,22,16,20,21,19,16,22,16,22,21,22,18,19,21
09-May-2020 18:59:59,17,17,17,19,20,17,19,20,21,20,15,19,20,17,16,19,17,20,20,19,18,18,19
09-May-2020 19:59:59,13,16,16,18,17,16,17,18,18,18,13,18,19,16,16,17,15,18,17,17,16,17,18
09-May-2020 20:59:59,13,16,16,15,14,14,16,18,18,17,11,16,18,15,15,17,15,18,15,17,16,16,18
09-May-2020 21:59:59,13,15,15,15,14,13,16,17,17,17,11,15,17,14,15,17,13,17,15,17,15,16,17
09-May-2020 22:59:59,14,15,15,15,14,12,15,16,16,17,11,15,16,14,15,17,13,16,15,16,15,16,16
09-May-2020 23:59:59,14,15,15,15,14,12,14,16,17,16,11,15,16,14,15,17,13,16,15,16,16,17,16
10-May-2020 00:59:59,13,15,15,15,14,12,13,15,17,16,10,15,16,14,15,17,13,16,15,16,15,16,16
10-May-2020 01:59:59,12,14,14,14,14,12,13,14,16,16,9,15,15,14,14,16,12,15,15,15,15,16,14
10-May-2020 02:59:59,10,14,14,13,13,12,11,14,16,15,7,14,14,13,13,15,11,15,14,13,14,15,14
10-May-2020 03:59:59,11,14,14,13,13,11,10,13,16,15,7,14,14,13,13,15,11,14,13,13,14,15,13
10-May-2020 04:59:59,10,14,14,12,12,11,10,13,15,15,7,14,14,13,13,15,12,14,13,13,13,15,13
10-May-2020 05:59:59,10,14,14,12,12,11,10,13,14,15,6,14,14,12,13,14,11,14,13,13,13,15,12
10-May-2020 06:59:59,10,14,14,11,11,11,10,13,14,14,6,14,14,12,13,14,11,14,13,13,14,15,12
10-May-2020 07:59:59,11,14,14,13,13,12,12,13,15,15,8,13,15,12,14,15,12,14,14,14,14,15,13
10-May-2020 08:59:59,14,15,15,15,15,14,15,17,16,16,13,16,16,14,15,16,13,16,15,16,15,17,15
10-May-2020 09:59:59,16,17,17,17,17,14,18,19,18,18,16,17,18,15,17,18,15,17,17,17,17,18,18
10-May-2020 10:59:59,17,19,19,19,19,16,20,22,21,20,16,20,20,18,18,20,17,19,19,19,19,20,20
10-May-2020 11:59:59,19,21,21,21,21,18,22,25,23,22,17,21,21,20,20,22,19,21,21,21,21,22,22
10-May-2020 12:59:59,20,23,23,24,23,19,24,27,24,24,17,23,23,21,22,24,20,23,23,23,22,24,24
10-May-2020 13:59:59,19,24,24,25,24,20,24,27,26,24,19,24,24,23,22,25,20,24,25,24,23,25,25
10-May-2020 14:59:59,22,24,24,26,25,21,25,26,26,25,19,25,25,24,23,25,21,25,25,24,24,26,25
10-May-2020 15:59:59,20,25,25,26,25,20,23,25,27,25,19,25,25,24,24,26,22,26,26,23,24,26,24
10-May-2020 16:59:59,18,23,23,25,25,18,24,22,26,25,16,24,22,24,20,25,19,24,25,23,23,25,22
10-May-2020 17:59:59,15,21,21,23,23,17,22,21,24,23,15,23,22,22,18,23,17,23,22,22,21,23,22
10-May-2020 18:59:59,15,21,21,20,21,17,18,20,21,20,16,20,21,20,18,21,17,20,21,19,20,22,18
10-May-2020 19:59:59,15,19,19,18,20,14,15,17,19,18,13,18,18,18,18,18,15,18,19,15,19,20,16
10-May-2020 20:59:59,12,17,17,17,18,13,14,16,17,16,11,16,16,16,15,16,14,17,16,15,16,18,15
10-May-2020 21:59:59,12,16,16,16,15,12,13,15,17,16,10,16,16,14,15,16,13,16,14,14,14,16,15
10-May-2020 22:59:59,11,16,16,16,14,12,13,15,17,16,10,16,15,14,14,16,13,16,14,14,14,16,14
10-May-2020 23:59:59,10,14,14,15,14,12,13,15,17,16,10,15,15,14,13,17,12,15,13,14,13,16,14
11-May-2020 00:59:59,10,15,15,14,13,12,13,14,16,16,10,15,15,13,13,16,12,15,13,14,13,15,14
11-May-2020 01:59:59,11,14,14,14,13,11,12,14,16,15,9,15,15,13,13,16,12,15,13,14,13,15,14
11-May-2020 02:59:59,10,14,14,13,13,11,12,13,16,15,8,14,15,13,13,15,12,15,13,14,13,15,14
11-May-2020 03:59:59,10,14,14,13,12,11,12,13,15,15,6,15,14,13,12,15,11,14,12,13,13,15,13
11-May-2020 04:59:59,10,14,14,13,12,11,11,11,14,15,6,14,14,13,12,15,11,14,12,13,12,15,13
11-May-2020 05:59:59,10,14,14,12,11,11,10,11,15,15,6,14,14,12,12,15,11,14,12,13,12,14,13
11-May-2020 06:59:59,11,13,13,12,11,11,10,11,15,14,7,14,14,12,12,15,11,14,12,12,11,15,13
11-May-2020 07:59:59,12,14,14,14,12,11,12,12,15,15,8,15,14,13,13,15,11,15,12,14,12,15,13
11-May-2020 08:59:59,12,15,15,16,14,12,13,16,17,16,13,15,15,14,13,16,12,16,14,15,14,16,14
11-May-2020 09:59:59,15,16,16,17,16,13,16,19,18,17,15,17,17,16,15,17,13,17,16,17,16,17,16
11-May-2020 10:59:59,16,18,18,19,18,16,18,21,20,19,16,19,19,18,17,19,16,18,18,19,18,20,18
11-May-2020 11:59:59,19,20,20,22,20,18,20,24,22,21,18,21,21,20,19,21,18,21,20,20,20,22,20
11-May-2020 12:59:59,18,22,22,24,22,17,21,24,24,23,16,23,22,21,21,23,18,23,22,22,22,24,22
11-May-2020 13:59:59,19,22,22,25,23,18,23,24,24,23,15,23,23,22,21,24,19,23,23,22,22,24,23
11-May-2020 14:59:59,18,23,23,25,23,18,24,26,25,25,16,23,23,22,21,25,20,24,23,23,22,24,25
11-May-2020 15:59:59,17,22,22,25,21,19,22,25,25,24,18,23,23,21,21,25,20,23,20,23,20,22,24
11-May-2020 16:59:59,20,22,22,22,20,16,22,21,23,21,15,21,21,21,21,24,18,20,22,21,21,23,23
11-May-2020 17:59:59,17,20,20,22,20,14,22,21,22,20,11,20,19,20,19,22,16,20,21,21,21,22,22
11-May-2020 18:59:59,15,18,18,20,21,12,20,17,22,20,10,20,17,20,17,20,13,19,20,19,19,21,20
11-May-2020 19:59:59,15,18,18,20,20,13,18,16,20,19,10,18,16,18,17,19,14,18,19,18,18,20,18
11-May-2020 20:59:59,14,17,17,19,18,14,17,15,20,18,9,17,16,17,17,19,14,15,18,17,18,19,18
11-May-2020 21:59:59,14,17,17,17,17,14,16,14,20,18,10,18,16,17,17,19,14,16,18,16,18,19,18
11-May-2020 22:59:59,13,17,17,17,17,13,14,14,19,17,10,17,17,17,17,19,13,16,18,17,18,19,17
11-May-2020 23:59:59,13,17,17,16,16,13,13,14,19,17,10,17,16,17,16,18,13,16,18,16,17,18,17
12-May-2020 00:59:59,12,16,16,16,16,12,13,13,18,17,9,17,16,16,15,18,12,16,17,16,16,18,16
12-May-2020 01:59:59,11,16,16,15,15,12,12,12,17,16,9,16,16,16,14,17,12,15,16,15,15,17,15
12-May-2020 02:59:59,11,15,15,14,15,11,12,11,16,16,9,16,15,15,14,17,12,14,15,14,14,17,15
12-May-2020 03:59:59,11,14,14,14,14,12,12,11,16,15,9,15,15,15,13,16,12,14,15,14,13,16,15
12-May-2020 04:59:59,10,14,14,14,15,11,11,10,16,15,9,15,15,14,13,16,12,14,15,13,13,16,14
12-May-2020 05:59:59,10,14,14,13,15,11,11,10,16,15,9,15,14,14,13,15,11,13,14,13,14,16,14
12-May-2020 06:59:59,11,14,14,12,13,11,10,10,16,15,8,15,14,14,13,16,12,13,14,13,13,16,14
12-May-2020 07:59:59,14,16,16,14,15,13,14,11,16,16,9,16,16,15,15,16,14,15,15,15,15,17,15
12-May-2020 08:59:59,17,17,17,17,17,15,17,15,18,18,13,18,17,16,17,17,16,17,17,17,17,19,16
12-May-2020 09:59:59,17,19,19,20,20,17,19,20,21,20,15,20,19,18,19,19,18,19,19,19,19,21,19
12-May-2020 10:59:59,18,21,21,22,22,21,21,23,22,22,16,22,21,20,21,21,20,21,22,21,21,22,21
12-May-2020 11:59:59,20,22,22,23,23,23,23,25,24,23,17,23,23,21,22,23,20,23,23,22,22,23,23
12-May-2020 12:59:59,20,24,24,25,24,25,25,27,25,25,18,24,24,23,23,24,21,24,25,24,23,24,25
12-May-2020 13:59:59,22,24,24,25,25,25,25,28,26,25,19,25,25,24,23,25,21,25,24,25,24,25,26
12-May-2020 14:59:59,22,25,25,26,24,26,26,28,27,26,19,25,26,24,24,26,22,26,23,25,24,26,26
12-May-2020 15:59:59,19,24,24,26,24,27,27,27,27,26,18,24,25,24,23,26,21,26,23,25,22,25,27
12-May-2020 16:59:59,21,24,24,26,24,26,26,25,26,24,18,24,26,24,23,25,22,24,24,24,23,25,26
12-May-2020 17:59:59,22,24,24,24,23,25,25,25,26,24,19,24,26,23,24,25,23,24,24,25,24,26,25
12-May-2020 18:59:59,20,24,24,23,23,24,24,25,25,24,16,24,25,23,23,25,21,24,23,25,23,25,25
12-May-2020 19:59:59,18,23,23,23,22,22,22,22,24,24,14,24,23,22,21,24,19,23,22,23,22,24,24
12-May-2020 20:59:59,16,22,22,22,20,21,21,20,23,23,11,22,22,21,20,23,18,22,21,22,21,23,23
12-May-2020 21:59:59,16,20,20,21,20,18,18,17,23,22,10,21,21,20,20,17,17,21,20,20,20,22,22
12-May-2020 22:59:59,15,19,19,20,19,15,15,16,22,21,8,20,20,20,19,17,17,20,19,20,19,21,21
12-May-2020 23:59:59,15,19,19,19,18,13,13,15,21,20,7,20,20,19,18,17,17,19,19,19,18,20,19
13-May-2020 00:59:59,14,18,18,19,17,13,13,15,20,19,7,19,19,18,16,16,16,17,17,18,17,20,19
13-May-2020 01:59:59,14,18,18,18,16,12,12,13,20,18,6,18,18,17,16,19,15,16,16,17,16,19,18
13-May-2020 02:59:59,14,17,17,17,16,11,11,12,19,18,6,17,18,17,15,18,15,16,16,16,15,18,17
13-May-2020 03:59:59,13,16,16,16,14,10,10,11,19,17,6,17,17,16,15,18,15,15,15,15,15,17,16
13-May-2020 04:59:59,13,16,16,14,14,9,9,11,18,17,6,16,17,15,15,18,14,15,15,15,14,17,16
13-May-2020 05:59:59,13,15,15,14,15,9,9,11,18,17,7,16,17,16,14,16,14,15,15,15,14,17,15
13-May-2020 06:59:59,13,15,15,14,14,9,9,11,16,16,6,16,16,15,14,16,14,15,14,14,13,17,15
13-May-2020 07:59:59,15,17,17,17,15,14,14,12,17,17,9,17,17,15,16,17,15,17,16,16,15,18,15
13-May-2020 08:59:59,18,18,18,19,18,19,19,17,19,19,14,19,19,17,18,18,18,19,17,19,17,20,17
13-May-2020 09:59:59,19,20,20,21,20,21,21,23,22,21,16,21,21,20,20,21,19,21,20,21,20,22,20
13-May-2020 10:59:59,20,22,22,23,23,20,23,25,24,23,18,23,23,21,22,23,20,23,22,22,22,24,23
13-May-2020 11:59:59,22,24,24,25,25,20,24,27,26,25,20,25,24,23,23,25,22,25,25,24,24,26,25
13-May-2020 12:59:59,22,25,25,26,26,21,26,29,27,26,21,26,26,24,24,26,22,26,26,25,25,27,26
13-May-2020 13:59:59,22,26,26,28,27,22,27,29,27,27,21,27,27,25,25,27,23,27,26,26,26,27,27
13-May-2020 14:59:59,22,26,26,28,26,22,28,30,28,27,21,27,27,25,25,27,23,27,27,26,25,27,27
13-May-2020 15:59:59,21,26,26,28,27,21,28,29,28,27,20,27,26,26,24,28,23,27,27,26,26,28,28
13-May-2020 16:59:59,21,26,26,28,26,21,28,26,28,27,20,26,26,26,24,28,22,27,26,26,26,28,27
13-May-2020 17:59:59,21,25,25,27,25,21,26,26,27,26,20,26,26,25,24,27,23,26,26,25,25,27,27
13-May-2020 18:59:59,20,25,25,25,24,21,25,25,27,25,18,25,25,25,23,26,22,25,24,25,24,26,26
13-May-2020 19:59:59,19,24,24,24,23,19,24,24,26,25,15,24,24,23,22,26,20,24,23,24,23,25,25
13-May-2020 20:59:59,18,23,23,23,21,18,22,21,25,24,13,23,23,23,21,25,19,23,23,23,22,24,24
13-May-2020 21:59:59,18,22,22,23,20,17,20,20,25,23,11,23,22,22,20,24,18,22,21,22,21,24,23
13-May-2020 22:59:59,16,21,21,22,20,17,20,19,24,22,10,22,21,21,20,23,18,21,21,21,20,23,21
13-May-2020 23:59:59,16,21,21,21,20,16,18,17,23,22,9,21,20,20,18,22,16,21,19,20,19,22,21
14-May-2020 00:59:59,15,20,20,20,18,16,15,17,22,21,8,20,19,19,17,21,16,19,18,20,18,21,20
14-May-2020 01:59:59,15,18,18,19,18,16,14,15,21,20,7,19,19,18,17,20,15,18,18,18,17,20,19
14-May-2020 02:59:59,15,17,17,19,17,15,13,14,20,19,7,18,18,17,16,20,15,18,17,18,16,19,18
14-May-2020 03:59:59,15,17,17,18,17,15,12,13,20,18,7,18,18,17,16,19,17,17,16,17,16,19,18
14-May-2020 04:59:59,14,16,16,17,16,14,11,12,19,18,6,18,18,16,15,19,16,16,16,16,15,19,17
14-May-2020 05:59:59,13,16,16,16,15,14,10,12,18,18,6,17,17,16,14,18,16,16,15,16,14,18,16
14-May-2020 06:59:59,13,16,16,16,14,14,10,12,18,17,6,17,17,16,14,18,15,16,15,16,14,18,16
14-May-2020 07:59:59,15,17,17,17,16,15,15,13,19,19,9,18,18,16,17,18,17,18,16,17,15,18,18
14-May-2020 08:59:59,18,19,19,19,18,16,19,19,20,20,14,20,20,18,19,20,18,20,18,19,18,20,19
14-May-2020 09:59:59,19,21,21,22,20,18,21,23,22,22,16,22,22,20,21,21,21,21,21,21,20,22,21
14-May-2020 10:59:59,21,23,23,24,23,19,23,26,24,24,18,23,23,22,22,23,23,23,23,23,23,24,23
14-May-2020 11:59:59,22,25,25,25,25,20,25,28,26,25,20,25,25,23,24,25,25,25,25,24,24,26,25
14-May-2020 12:59:59,23,26,26,27,26,21,26,29,27,27,20,26,26,25,25,27,22,26,26,25,25,27,26
14-May-2020 13:59:59,23,27,27,28,27,22,28,31,28,27,22,27,27,26,25,28,24,27,25,27,26,28,28
14-May-2020 14:59:59,20,26,26,28,27,23,28,31,28,28,23,27,27,25,24,28,23,28,24,28,24,27,28
14-May-2020 15:59:59,18,25,25,28,26,28,28,29,27,27,21,26,26,25,23,27,22,26,23,26,22,25,28
14-May-2020 16:59:59,20,24,24,27,25,21,27,26,27,26,19,25,25,24,23,27,21,25,23,25,22,25,27
14-May-2020 17:59:59,20,23,23,25,24,19,26,24,26,25,18,24,24,24,22,26,19,24,23,24,21,25,26
14-May-2020 18:59:59,19,23,23,24,23,20,24,24,26,24,16,24,23,23,21,25,20,24,23,23,22,24,25
14-May-2020 19:59:59,19,22,22,23,22,19,23,22,25,24,15,23,23,22,22,24,20,23,22,23,22,24,24
14-May-2020 20:59:59,19,22,22,22,21,18,21,22,24,24,13,23,23,22,21,24,20,23,21,23,21,24,23
14-May-2020 21:59:59,18,22,22,21,20,18,20,21,23,23,13,23,23,21,20,23,19,23,21,22,21,23,23
14-May-2020 22:59:59,17,21,21,20,20,17,18,20,23,22,10,22,22,21,19,22,17,21,20,21,20,23,22
14-May-2020 23:59:59,17,21,21,20,20,17,17,18,23,22,10,22,21,20,19,22,17,21,20,21,19,22,21
15-May-2020 00:59:59,17,20,20,21,19,17,17,18,22,22,11,21,21,20,18,21,17,21,19,20,18,22,21
15-May-2020 01:59:59,16,19,19,20,18,16,16,16,21,21,9,20,20,19,18,21,17,19,18,19,18,21,20
15-May-2020 02:59:59,15,18,18,19,18,16,14,15,20,19,8,19,19,18,16,20,16,18,17,19,17,20,19
15-May-2020 03:59:59,14,18,18,18,17,15,12,13,20,19,7,18,19,17,16,19,15,17,17,17,16,19,19
15-May-2020 04:59:59,14,16,16,18,16,15,11,12,19,18,7,18,18,17,15,19,14,17,16,16,15,19,17
15-May-2020 05:59:59,14,16,16,17,15,15,10,12,19,18,6,18,17,16,15,18,15,17,15,16,15,18,17
15-May-2020 06:59:59,13,16,16,16,15,15,10,11,19,18,6,18,17,16,15,18,14,16,15,16,15,18,16
15-May-2020 07:59:59,15,18,18,17,17,16,15,13,20,19,9,19,18,17,17,19,16,18,16,18,16,19,17
15-May-2020 08:59:59,19,20,20,20,19,18,19,19,22,21,15,20,20,19,19,20,18,20,18,20,19,21,19
15-May-2020 09:59:59,20,22,22,23,22,19,22,23,23,23,17,22,22,20,21,22,20,22,21,22,21,23,21
15-May-2020 10:59:59,21,23,23,25,24,21,24,26,25,24,18,24,24,22,23,24,21,24,24,24,23,25,24
15-May-2020 11:59:59,21,25,25,26,26,21,26,28,26,26,20,25,25,24,24,26,22,25,26,25,25,26,25
15-May-2020 12:59:59,22,26,26,28,27,21,27,29,28,27,21,27,26,25,25,27,23,27,26,26,25,27,26
15-May-2020 13:59:59,23,26,26,28,26,21,27,30,28,27,21,27,27,25,25,27,23,28,26,27,25,28,28
15-May-2020 14:59:59,22,26,26,28,27,23,28,29,28,27,21,27,27,26,25,28,23,27,26,27,26,28,28
15-May-2020 15:59:59,21,26,26,28,27,23,27,27,28,27,20,27,26,27,24,27,25,27,26,26,25,28,27
15-May-2020 16:59:59,22,25,25,27,26,23,27,26,28,26,19,26,26,25,25,27,24,26,26,25,24,27,27
15-May-2020 17:59:59,22,25,25,26,25,22,26,27,27,26,20,26,26,25,25,27,23,26,25,25,24,26,26
15-May-2020 18:59:59,20,25,25,25,24,21,26,26,27,25,18,25,25,24,23,26,22,26,24,25,24,26,26
15-May-2020 19:59:59,19,23,23,24,23,20,23,23,26,25,16,24,24,23,22,25,21,24,23,24,23,25,25
15-May-2020 20:59:59,18,22,22,23,21,18,20,21,25,24,12,23,23,22,21,25,19,23,22,22,22,24,23
15-May-2020 21:59:59,18,22,22,22,21,17,16,19,24,23,10,22,21,21,20,23,19,22,21,21,19,23,22
15-May-2020 22:59:59,17,21,21,21,19,17,13,17,23,21,9,22,21,20,19,22,18,20,19,21,18,22,21
15-May-2020 23:59:59,16,20,20,21,18,16,12,16,22,21,8,21,20,20,18,21,15,19,19,20,17,21,20
16-May-2020 00:59:59,16,19,19,18,18,16,11,14,22,20,8,20,20,19,17,21,15,19,18,19,17,20,19
16-May-2020 01:59:59,16,18,18,18,17,15,10,13,20,20,7,19,19,18,16,20,16,17,17,18,17,20,18
16-May-2020 02:59:59,15,18,18,18,17,15,10,12,20,18,7,18,19,17,16,19,15,17,16,17,16,19,17
16-May-2020 03:59:59,14,16,16,17,16,15,9,12,19,18,6,18,19,17,15,19,14,17,16,17,15,18,16
16-May-2020 04:59:59,14,16,16,17,16,14,8,11,19,17,6,17,18,16,15,18,14,16,15,15,13,18,15
16-May-2020 05:59:59,13,15,15,16,14,14,8,10,18,17,6,17,18,16,14,18,14,15,14,15,13,18,15
16-May-2020 06:59:59,13,16,16,15,13,14,8,9,18,17,6,16,17,16,14,17,15,15,14,15,14,17,14
16-May-2020 07:59:59,17,17,17,18,15,15,14,12,19,18,10,18,19,17,17,17,17,17,16,17,15,18,15
16-May-2020 08:59:59,19,20,20,22,18,17,18,18,22,21,15,21,21,19,20,20,19,20,18,19,18,21,18
16-May-2020 09:59:59,20,22,22,24,23,19,21,23,23,23,17,23,23,21,22,23,21,22,21,22,21,24,21
16-May-2020 10:59:59,21,24,24,25,25,20,24,26,25,25,17,24,25,23,23,25,22,24,24,23,23,25,23
16-May-2020 11:59:59,22,25,25,26,26,21,25,27,26,26,19,26,26,24,25,26,22,25,25,25,25,27,25
